# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Thu Mar  5 18:00:22 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: HST/ACS WFC - updated filters and zeropoints, 2021
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F435Wmag  F475Wmag  F555Wmag  F606Wmag  F625Wmag  F775Wmag  F814Wmag
0.00012351 -2.10000 9.70000 1.0104672909 2.4750804819    1.009  0.938  3.8896  4.014    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-12      0.00 8.095e-01 1.904e-01 1.874e-05 5.143e-06 4.690e-05 -1.000 5.175e-05 2.425 2.634 2.565 2.453 2.386 2.325 2.193 2.183
0.00012351 -2.10000 9.70000 1.0134674311 2.4756915499    1.012  0.972  3.8795  3.941    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-12      0.00 8.091e-01 1.908e-01 1.877e-05 5.152e-06 4.698e-05 -1.000 5.788e-05 2.340 2.571 2.496 2.372 2.296 2.228 2.079 2.066
0.00012351 -2.10000 9.70000 1.0157039165 2.4761443770    1.014  1.002  3.8667  3.861    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-12      0.00 8.088e-01 1.911e-01 1.880e-05 5.158e-06 4.704e-05 -1.000 6.238e-05 2.265 2.529 2.445 2.306 2.219 2.140 1.969 1.954
0.00012351 -2.10000 9.70000 1.0170172453 2.4764092230    1.015  1.021  3.8557  3.798    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-12      0.00 8.086e-01 1.913e-01 1.881e-05 5.162e-06 4.707e-05 -1.000 6.506e-05 2.217 2.511 2.419 2.266 2.168 2.082 1.892 1.874
0.00012351 -2.10000 9.70000 1.0179597139 2.4765987971    1.016  1.037  3.8455  3.742    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-12      0.00 8.085e-01 1.914e-01 1.882e-05 5.165e-06 4.709e-05 -1.000 6.692e-05 2.179 2.504 2.405 2.239 2.131 2.037 1.829 1.808
0.00012351 -2.10000 9.70000 1.0186473131 2.4767368506    1.017  1.048  3.8361  3.693    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.92e-12      0.00 8.084e-01 1.915e-01 1.883e-05 5.167e-06 4.711e-05 -1.000 6.840e-05 2.149 2.504 2.398 2.219 2.102 2.002 1.777 1.754
0.00012351 -2.10000 9.70000 1.0191773176 2.4768431167    1.017  1.058  3.8277  3.651    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-12      0.00 8.083e-01 1.916e-01 1.884e-05 5.169e-06 4.713e-05 -1.000 6.962e-05 2.126 2.509 2.395 2.206 2.081 1.974 1.735 1.710
0.00012351 -2.10000 9.70000 1.0197297335 2.4769537410    1.018  1.068  3.8179  3.602    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.22e-12      0.00 8.073e-01 1.927e-01 1.895e-05 5.199e-06 4.740e-05 -1.000 7.904e-05 2.101 2.518 2.396 2.193 2.058 1.944 1.689 1.662
0.00012351 -2.10000 9.70000 1.0201768875 2.4770431853    1.018  1.076  3.8093  3.559    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.38e-12      0.00 8.063e-01 1.936e-01 1.905e-05 5.227e-06 4.765e-05 -1.000 8.637e-05 2.081 2.530 2.400 2.184 2.040 1.920 1.650 1.620
0.00012351 -2.10000 9.70000 1.0205817223 2.4771240866    1.019  1.083  3.8012  3.520    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.53e-12      0.00 8.051e-01 1.948e-01 1.919e-05 5.264e-06 4.798e-05 -1.000 8.842e-05 2.062 2.544 2.405 2.177 2.025 1.898 1.614 1.582
0.00012351 -2.10000 9.70000 1.0209912062 2.4772058420    1.019  1.091  3.7929  3.479    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1  -2.7e-12      0.00 8.036e-01 1.963e-01 1.936e-05 5.309e-06 4.838e-05 -1.000 9.042e-05 2.043 2.559 2.411 2.170 2.009 1.876 1.579 1.545
0.00012351 -2.10000 9.70000 1.0214158297 2.4772905404    1.020  1.098  3.7846  3.438    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.88e-12      0.00 8.016e-01 1.984e-01 1.959e-05 5.370e-06 4.892e-05 -1.000 9.108e-05 2.024 2.575 2.417 2.163 1.993 1.854 1.542 1.506
0.00012351 -2.10000 9.70000 1.0218468904 2.4773764401    1.020  1.105  3.7762  3.398    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -3.06e-12      0.00 7.992e-01 2.007e-01 1.985e-05 5.441e-06 4.955e-05 -1.000 9.166e-05 2.006 2.593 2.425 2.157 1.979 1.834 1.508 1.470
0.00012351 -2.10000 9.70000 1.0222955942 2.4774657671    1.020  1.112  3.7683  3.360    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -3.24e-12      0.00 7.916e-01 2.083e-01 2.039e-05 5.583e-06 5.082e-05 -1.000 9.228e-05 1.989 2.611 2.432 2.152 1.965 1.814 1.476 1.435
0.00012351 -2.10000 9.70000 1.0227758884 2.4775612832    1.021  1.121  3.7611  3.322    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.45e-12      0.00 7.806e-01 2.193e-01 2.108e-05 5.767e-06 5.246e-05 -1.000 1.055e-04 1.967 2.623 2.434 2.142 1.948 1.792 1.441 1.398
0.00012351 -2.10000 9.70000 1.0233762264 2.4776805274    1.021  1.136  3.7535  3.277    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.76e-12      0.00 7.690e-01 2.309e-01 2.182e-05 5.964e-06 5.422e-05 -1.000 1.232e-04 1.930 2.623 2.423 2.118 1.915 1.753 1.390 1.345
0.00012351 -2.10000 9.70000 1.0237312317 2.4777509659    1.022  1.148  3.7497  3.250    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.99e-12      0.00 7.645e-01 2.354e-01 2.211e-05 6.042e-06 5.492e-05 -1.000 1.158e-04 1.899 2.612 2.406 2.094 1.887 1.723 1.352 1.306
0.00012351 -2.10000 9.70000 1.0241142511 2.4778268999    1.022  1.169  3.7469  3.218    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.33e-12      0.00 7.625e-01 2.374e-01 2.225e-05 6.080e-06 5.525e-05 -1.000 1.248e-04 1.848 2.575 2.365 2.048 1.838 1.671 1.296 1.249
0.00012351 -2.10000 9.70000 1.0247685909 2.4779564724    1.023  1.210  3.7430  3.162    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.06e-12      0.00 7.599e-01 2.400e-01 2.241e-05 6.123e-06 5.564e-05 -1.000 1.300e-04 1.744 2.491 2.276 1.952 1.737 1.568 1.186 1.138
0.00012351 -2.10000 9.70000 1.0253061056 2.4780627688    1.023  1.250  3.7405  3.112    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.86e-12      0.00 7.581e-01 2.417e-01 2.250e-05 6.147e-06 5.585e-05 -1.000 1.305e-04 1.646 2.406 2.187 1.859 1.641 1.470 1.084 1.035
0.00012351 -2.10000 9.70000 1.0258337259 2.4781669840    1.024  1.291  3.7384  3.062    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.82e-12      0.00 7.566e-01 2.433e-01 2.256e-05 6.166e-06 5.601e-05 -1.000 1.305e-04 1.542 2.313 2.091 1.759 1.539 1.367 0.977 0.927
0.00012351 -2.10000 9.70000 1.0263521671 2.4782692662    1.024  1.335  3.7365  3.012    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.98e-12      0.00 7.550e-01 2.449e-01 2.258e-05 6.187e-06 5.614e-05 -1.000 1.304e-04 1.434 2.215 1.990 1.655 1.433 1.260 0.867 0.817
0.00012351 -2.10000 9.70000 1.0268408060 2.4783655600    1.025  1.378  3.7347  2.962    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -9.33e-12      0.00 7.533e-01 2.466e-01 2.251e-05 6.238e-06 5.624e-05 -1.000 1.305e-04 1.326 2.116 1.889 1.551 1.328 1.153 0.757 0.707
0.00012351 -2.10000 9.70000 1.0273147821 2.4784588636    1.025  1.421  3.7331  2.912    3  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-11      0.00 7.515e-01 2.483e-01 2.225e-05 6.431e-06 5.633e-05 -1.000 1.305e-04 1.216 2.014 1.784 1.444 1.219 1.043 0.645 0.594
0.00012351 -2.10000 9.70000 1.0277559757 2.4785456250    1.025  1.465  3.7316  2.862    3  0.000  0.516     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-11      0.00 7.499e-01 2.500e-01 2.179e-05 6.884e-06 5.640e-05 -1.000 1.188e-04 1.108 1.914 1.682 1.340 1.113 0.936 0.536 0.484
0.00012351 -2.10000 9.70000 1.0281677246 2.4786265188    1.026  1.507  3.7300  2.814    3  0.000  0.502     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-11      0.00 7.482e-01 2.516e-01 2.120e-05 7.555e-06 5.644e-05 -1.000 1.125e-04 1.002 1.815 1.581 1.237 1.008 0.831 0.428 0.375
0.00012351 -2.10000 9.70000 1.0285787582 2.4787071977    1.026  1.552  3.7285  2.763    3  0.000  0.487     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-11      0.00 7.466e-01 2.533e-01 2.059e-05 8.306e-06 5.649e-05 -1.000 1.224e-04 0.889 1.710 1.474 1.127 0.897 0.719 0.313 0.261
0.00012351 -2.10000 9.70000 1.0289537907 2.4787807456    1.026  1.596  3.7270  2.713    3  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -2.05e-11      0.00 7.452e-01 2.547e-01 2.009e-05 8.934e-06 5.653e-05 -1.000 1.177e-04 0.779 1.608 1.370 1.020 0.789 0.610 0.202 0.149
0.00012351 -2.10000 9.70000 1.0293031931 2.4788492117    1.026  1.640  3.7254  2.663    3  0.000  0.466     0.00     0.00     0.00     0.00     0.00 -1  -2.4e-11      0.00 7.439e-01 2.559e-01 1.971e-05 9.413e-06 5.655e-05 -1.000 1.218e-04 0.670 1.507 1.266 0.915 0.682 0.501 0.091 0.037
0.00012351 -2.10000 9.70000 1.0296275616 2.4789127245    1.027  1.684  3.7239  2.613    3  0.000  0.459     0.00     0.00     0.00     0.00     0.00 -1 -2.81e-11      0.00 7.429e-01 2.570e-01 1.942e-05 9.779e-06 5.658e-05 -1.000 1.304e-04 0.561 1.406 1.163 0.809 0.575 0.393 -0.020 -0.074
0.00012351 -2.10000 9.70000 1.0299339294 2.4789726705    1.027  1.728  3.7224  2.563    3  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1 -3.29e-11      0.00 7.420e-01 2.579e-01 1.919e-05 1.007e-05 5.659e-05 -1.000 1.304e-04 0.450 1.304 1.058 0.702 0.466 0.283 -0.132 -0.186
0.00012351 -2.10000 9.70000 1.0302197933 2.4790285675    1.027  1.772  3.7208  2.512    3  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1 -3.87e-11      0.00 7.413e-01 2.585e-01 1.903e-05 1.027e-05 5.661e-05 -1.000 1.304e-04 0.339 1.202 0.954 0.595 0.358 0.174 -0.244 -0.299
0.00012351 -2.10000 9.70000 1.0304859877 2.4790805864    1.027  1.817  3.7191  2.461    3  0.000  0.446     0.00     0.00     0.00     0.00     0.00 -1 -4.54e-11      0.00 7.408e-01 2.591e-01 1.891e-05 1.043e-05 5.661e-05 -1.000 1.278e-04 0.228 1.101 0.850 0.488 0.249 0.064 -0.357 -0.413
0.00012351 -2.10000 9.70000 1.0307273865 2.4791277331    1.027  1.860  3.7176  2.412    3  0.000  0.444     0.00     0.00     0.00     0.00     0.00 -1 -5.31e-11      0.00 7.404e-01 2.595e-01 1.883e-05 1.053e-05 5.663e-05 -1.000 1.213e-04 0.120 1.002 0.748 0.383 0.142 -0.044 -0.467 -0.523
0.00012351 -2.10000 9.70000 1.0309547186 2.4791721092    1.027  1.904  3.7159  2.361    3  0.000  0.443     0.00     0.00     0.00     0.00     0.00 -1 -6.22e-11      0.00 7.402e-01 2.597e-01 1.878e-05 1.060e-05 5.663e-05 -1.000 1.304e-04 0.010 0.903 0.646 0.277 0.034 -0.153 -0.579 -0.636
0.00012351 -2.10000 9.70000 1.0311641693 2.4792129749    1.027  1.948  3.7142  2.311    3  0.000  0.442     0.00     0.00     0.00     0.00     0.00 -1 -7.29e-11      0.00 7.400e-01 2.598e-01 1.875e-05 1.063e-05 5.663e-05 -1.000 1.304e-04 -0.099 0.805 0.545 0.173 -0.072 -0.261 -0.690 -0.747
0.00012351 -2.10000 9.70000 1.0313601494 2.4792511951    1.027  1.992  3.7126  2.260    3  0.000  0.442     0.00     0.00     0.00     0.00     0.00 -1 -8.56e-11      0.00 7.400e-01 2.599e-01 1.874e-05 1.065e-05 5.663e-05 -1.000 1.304e-04 -0.209 0.706 0.442 0.067 -0.180 -0.370 -0.802 -0.860
0.00012351 -2.10000 9.70000 1.0315338373 2.4792850539    1.027  2.034  3.7109  2.211    3  0.000  0.442     0.00     0.00     0.00     0.00     0.00 -1 -9.97e-11      0.00 7.400e-01 2.599e-01 1.874e-05 1.065e-05 5.663e-05 -1.000 1.304e-04 -0.315 0.612 0.345 -0.034 -0.283 -0.474 -0.909 -0.967
0.00012351 -2.10000 9.70000 1.0317029953 2.4793180170    1.027  2.078  3.7091  2.160    3  0.000  0.442     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-10      0.00 7.400e-01 2.599e-01 1.873e-05 1.066e-05 5.663e-05 -1.000 1.304e-04 -0.425 0.514 0.243 -0.139 -0.391 -0.583 -1.021 -1.080
0.00012351 -2.10000 9.70000 1.0318557024 2.4793477637    1.026  2.121  3.7075  2.110    3  0.000  0.442     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-10      0.00 7.400e-01 2.599e-01 1.873e-05 1.066e-05 5.663e-05 -1.000 1.304e-04 -0.533 0.418 0.144 -0.242 -0.496 -0.689 -1.130 -1.190
0.00012351 -2.10000 9.70000 1.0320008993 2.4793760381    1.026  2.166  3.7057  2.058    3  0.000  0.442     0.00     0.00     0.00     0.00     0.00 -1 -1.61e-10      0.00 7.400e-01 2.599e-01 1.873e-05 1.066e-05 5.663e-05 -1.000 1.305e-04 -0.644 0.321 0.042 -0.348 -0.604 -0.799 -1.243 -1.303
0.00012351 -2.10000 9.70000 1.0321302414 2.4794012174    1.026  2.208  3.7039  2.008    3  0.000  0.442     0.00     0.00     0.00     0.00     0.00 -1 -1.88e-10      0.00 7.400e-01 2.599e-01 1.873e-05 1.067e-05 5.663e-05 -1.000 1.304e-04 -0.751 0.228 -0.055 -0.449 -0.707 -0.903 -1.351 -1.412
0.00012351 -2.10000 9.70000 1.0322554111 2.4794255775    1.026  2.253  3.7022  1.957    3  0.000  0.442     0.00     0.00     0.00     0.00     0.00 -1 -2.21e-10      0.00 7.400e-01 2.599e-01 1.873e-05 1.067e-05 5.663e-05 -1.000 1.305e-04 -0.861 0.131 -0.156 -0.554 -0.815 -1.013 -1.464 -1.525
0.00012351 -2.10000 9.70000 1.0323693752 2.4794477509    1.025  2.295  3.7003  1.907    3  0.000  0.441     0.00     0.00     0.00     0.00     0.00 -1 -2.59e-10      0.00 7.399e-01 2.599e-01 1.872e-05 1.067e-05 5.663e-05 -1.000 1.304e-04 -0.969 0.038 -0.253 -0.656 -0.919 -1.119 -1.573 -1.635
0.00012351 -2.10000 9.70000 1.0324801207 2.4794692926    1.025  2.339  3.6984  1.855    3  0.000  0.441     0.00     0.00     0.00     0.00     0.00 -1 -3.04e-10      0.00 7.399e-01 2.599e-01 1.872e-05 1.067e-05 5.663e-05 -1.000 1.304e-04 -1.078 -0.055 -0.351 -0.759 -1.024 -1.226 -1.684 -1.746
0.00012351 -2.10000 9.70000 1.0325967073 2.4794919649    1.024  2.381  3.6968  1.807    3  0.000  0.441     0.00     0.00     0.00     0.00     0.00 -1 -3.54e-10      0.00 7.399e-01 2.599e-01 1.872e-05 1.068e-05 5.663e-05 -1.000 1.305e-04 -1.182 -0.145 -0.445 -0.857 -1.125 -1.328 -1.789 -1.852
0.00012351 -2.10000 9.70000 1.0326749086 2.4795071691    1.024  2.400  3.6960  1.784    3  0.000  0.441     0.00     0.00     0.00     0.00     0.00 -1 -3.81e-10      0.00 7.399e-01 2.599e-01 1.872e-05 1.068e-05 5.663e-05 -1.000 1.304e-04 -1.229 -0.185 -0.487 -0.902 -1.171 -1.374 -1.837 -1.901
0.00012351 -2.10000 9.70000 1.0327639580 2.4795244793    1.024  2.363  3.6978  1.828    3  0.000  0.441     0.00     0.00     0.00     0.00     0.00 -1 -3.38e-10      0.00 7.399e-01 2.599e-01 1.872e-05 1.068e-05 5.663e-05 -1.000 1.305e-04 -1.137 -0.109 -0.407 -0.816 -1.083 -1.285 -1.744 -1.807
0.00012351 -2.10000 9.70000 1.0327745676 2.4795265414    1.024  2.357  3.6981  1.835    3  0.000  0.441     0.00     0.00     0.00     0.00     0.00 -1 -3.31e-10      0.00 7.399e-01 2.599e-01 1.872e-05 1.068e-05 5.663e-05 -1.000 1.304e-04 -1.124 -0.098 -0.395 -0.804 -1.070 -1.271 -1.730 -1.793
0.00012351 -2.10000 9.70000 1.0328419209 2.4795396315    1.023  2.392  3.6966  1.794    3  0.000  0.441     0.00     0.00     0.00     0.00     0.00 -1 -3.71e-10      0.00 7.399e-01 2.599e-01 1.872e-05 1.068e-05 5.663e-05 -1.000 1.305e-04 -1.211 -0.172 -0.473 -0.885 -1.154 -1.356 -1.818 -1.881
0.00012351 -2.10000 9.70000 1.0329203606 2.4795548738    1.023  2.433  3.6948  1.746    3  0.000  0.441     0.00     0.00     0.00     0.00     0.00 -1  -4.3e-10      0.00 7.399e-01 2.599e-01 1.872e-05 1.068e-05 5.663e-05 -1.000 1.304e-04 -1.313 -0.258 -0.563 -0.981 -1.252 -1.456 -1.922 -1.985
0.00012351 -2.10000 9.70000 1.0329945087 2.4795692797    1.022  2.473  3.6930  1.698    3  0.000  0.441     0.00     0.00     0.00     0.00     0.00 -1 -4.98e-10      0.00 7.399e-01 2.600e-01 1.872e-05 1.068e-05 5.663e-05 -1.000 1.304e-04 -1.413 -0.342 -0.653 -1.075 -1.349 -1.555 -2.024 -2.088
0.00012351 -2.10000 9.70000 1.0330659151 2.4795831507    1.022  2.514  3.6912  1.650    3  0.000  0.441     5.36     4.34     3.13     2.39     1.94  4  -5.8e-10      0.00 7.399e-01 2.600e-01 1.871e-05 1.068e-05 5.663e-05 -1.000 1.305e-04 -1.516 -0.429 -0.744 -1.171 -1.448 -1.655 -2.128 -2.193
0.00012351 -2.10000 9.70000 1.0331296921 2.4795955378    1.021  2.553  3.6894  1.603    3  0.000  0.441     5.90     4.72     3.39     2.59     2.10  4  -6.7e-10      0.00 7.399e-01 2.600e-01 1.871e-05 1.069e-05 5.663e-05 -1.000 1.304e-04 -1.614 -0.509 -0.830 -1.262 -1.541 -1.750 -2.226 -2.292
0.00012351 -2.10000 9.70000 1.0331910849 2.4796074601    1.020  2.593  3.6876  1.556    3  0.000  0.441     6.51     5.14     3.68     2.82     2.28  4 -7.76e-10      0.00 7.399e-01 2.600e-01 1.871e-05 1.069e-05 5.663e-05 -1.000 1.304e-04 -1.713 -0.591 -0.917 -1.354 -1.636 -1.847 -2.327 -2.393
0.00012351 -2.10000 9.70000 1.0332473516 2.4796183855    1.020  2.632  3.6858  1.509    3  0.000  0.441     7.17     5.59     3.99     3.05     2.48  4 -8.96e-10      0.00 7.399e-01 2.600e-01 1.871e-05 1.069e-05 5.663e-05 -1.000 1.304e-04 -1.810 -0.669 -1.001 -1.443 -1.728 -1.941 -2.425 -2.492
0.00012351 -2.10000 9.70000 1.0333005190 2.4796287079    1.019  2.671  3.6839  1.463    3  0.000  0.441     7.90     6.08     4.32     3.31     2.69  4 -1.04e-09      0.00 7.399e-01 2.600e-01 1.871e-05 1.069e-05 5.663e-05 -1.000 1.304e-04 -1.908 -0.741 -1.082 -1.533 -1.822 -2.037 -2.525 -2.593
0.00012351 -2.10000 9.70000 1.0333504677 2.4796384043    1.018  2.710  3.6821  1.416    3  0.000  0.441     8.71     6.61     4.68     3.60     2.92  3  -1.2e-09      0.00 7.399e-01 2.600e-01 1.871e-05 1.069e-05 5.663e-05 -1.000 1.304e-04 -2.006 -0.812 -1.163 -1.623 -1.917 -2.134 -2.626 -2.694
0.00012351 -2.10000 9.70000 1.0333950520 2.4796470583    1.017  2.748  3.6803  1.371    3  0.000  0.441     9.56     7.17     5.06     3.89     3.16  3 -1.38e-09      0.00 7.399e-01 2.600e-01 1.871e-05 1.069e-05 5.664e-05 -1.000 1.304e-04 -2.099 -0.875 -1.238 -1.708 -2.006 -2.226 -2.722 -2.791
0.00012351 -2.10000 9.70000 1.0334389210 2.4796555727    1.016  2.787  3.6784  1.323    3  0.000  0.441    10.55     7.81     5.49     4.23     3.43  3 -1.59e-09      0.00 7.399e-01 2.600e-01 1.871e-05 1.069e-05 5.664e-05 -1.000 1.305e-04 -2.198 -0.939 -1.315 -1.796 -2.099 -2.322 -2.823 -2.893
0.00012351 -2.10000 9.70000 1.0334776640 2.4796630915    1.015  2.824  3.6766  1.279    3  0.000  0.441    11.57     8.47     5.93     4.57     3.71  3 -1.83e-09      0.00 7.399e-01 2.600e-01 1.871e-05 1.069e-05 5.664e-05 -1.000 1.305e-04 -2.290 -0.996 -1.384 -1.877 -2.185 -2.411 -2.918 -2.988
0.00012351 -2.10000 9.70000 1.0335148573 2.4796703090    1.014  2.861  3.6747  1.233    3  0.000  0.441    12.72     9.19     6.41     4.95     4.02  3  -2.1e-09      0.00 7.399e-01 2.600e-01 1.871e-05 1.069e-05 5.664e-05 -1.000 1.305e-04 -2.383 -1.051 -1.454 -1.958 -2.273 -2.502 -3.014 -3.086
0.00012351 -2.10000 9.70000 1.0335489511 2.4796769245    1.013  2.898  3.6728  1.189    3  0.000  0.441    13.95     9.96     6.92     5.35     4.34  3 -2.41e-09      0.00 7.399e-01 2.600e-01 1.871e-05 1.069e-05 5.664e-05 -1.000 1.305e-04 -2.474 -1.101 -1.518 -2.036 -2.357 -2.590 -3.108 -3.180
0.00012351 -2.10000 9.70000 1.0335810184 2.4796831462    1.011  2.934  3.6709  1.145    3  0.000  0.441    15.29    10.78     7.47     5.78     4.69  3 -2.77e-09      0.00 7.399e-01 2.600e-01 1.871e-05 1.069e-05 5.664e-05 -1.000 1.304e-04 -2.565 -1.149 -1.582 -2.113 -2.441 -2.678 -3.201 -3.274
0.00012351 -2.10000 9.70000 1.0336112976 2.4796890207    1.010  2.970  3.6690  1.100    3  0.000  0.441    16.78    11.69     8.06     6.25     5.07  3 -3.17e-09      0.00 7.399e-01 2.600e-01 1.871e-05 1.069e-05 5.664e-05 -1.000 1.304e-04 -2.656 -1.192 -1.643 -2.189 -2.524 -2.765 -3.295 -3.368
0.00012351 -2.10000 9.70000 1.0336390734 2.4796944091    1.009  3.006  3.6672  1.057    3  0.000  0.441    18.35    12.63     8.69     6.74     5.47  2 -3.62e-09      0.00 7.399e-01 2.600e-01 1.871e-05 1.070e-05 5.664e-05 -1.000 1.304e-04 -2.744 -1.232 -1.700 -2.261 -2.603 -2.848 -3.385 -3.459
0.00012351 -2.10000 9.70000 1.0336656570 2.4796995659    1.007  3.041  3.6652  1.013    3  0.000  0.441    20.11    13.67     9.37     7.28     5.91  2 -4.15e-09      0.00 7.399e-01 2.600e-01 1.871e-05 1.070e-05 5.664e-05 -1.000 1.304e-04 -2.833 -1.268 -1.755 -2.332 -2.683 -2.932 -3.476 -3.552
0.00012351 -2.10000 9.70000 1.0336956978 2.4797053930    1.005  3.084  3.6629  0.959    3  0.000  0.441    22.46    15.05    10.27     7.99     6.49  2 -4.89e-09      0.00 7.399e-01 2.600e-01 1.870e-05 1.070e-05 5.664e-05 -1.000 1.304e-04 -2.941 -1.300 -1.815 -2.414 -2.777 -3.033 -3.587 -3.663
0.00012351 -2.10000 9.70000 1.0337188244 2.4797098787    1.003  3.119  3.6610  0.916    3  0.000  0.441    24.56    16.26    11.06     8.61     7.00  2 -5.58e-09      0.00 7.399e-01 2.600e-01 1.870e-05 1.070e-05 5.664e-05 -1.000 1.304e-04 -3.028 -1.320 -1.858 -2.478 -2.851 -3.113 -3.676 -3.753
0.00012351 -2.10000 9.70000 1.0337451696 2.4797149884    1.000  3.160  3.6586  0.864    3  0.000  0.441    27.36    17.86    12.09     9.43     7.66  2 -6.53e-09      0.00 7.399e-01 2.600e-01 1.870e-05 1.070e-05 5.664e-05 -1.000 1.304e-04 -3.131 -1.336 -1.904 -2.550 -2.937 -3.206 -3.781 -3.860
0.00012351 -2.10000 9.70000 1.0337698460 2.4797197741    0.997  3.200  3.6563  0.814    3  0.000  0.441    30.35    19.53    13.17    10.28     8.36  2 -7.62e-09      0.00 7.399e-01 2.600e-01 1.870e-05 1.070e-05 5.664e-05 -1.000 1.304e-04 -3.230 -1.366 -1.957 -2.621 -3.019 -3.294 -3.879 -3.960
0.00012351 -2.10000 9.70000 1.0337828398 2.4797222940    0.996  3.220  3.6551  0.788    3  0.000  0.441    32.00    20.45    13.76    10.75     8.74  2 -8.26e-09      0.00 7.399e-01 2.600e-01 1.870e-05 1.070e-05 5.664e-05 -1.000 1.304e-04 -3.281 -1.385 -1.985 -2.657 -3.061 -3.338 -3.928 -4.010
0.00012351 -2.10000 9.70000 1.0337828398 2.4797222940    0.996  1.839  3.7726  2.639    4  0.000  0.455     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.417e-01 2.582e-01 1.927e-05 9.941e-06 5.652e-05 -1.000 1.304e-04 0.171 0.733 0.567 0.304 0.127 -0.017 -0.341 -0.381
0.00012351 -2.10000 9.70000 1.0339323282 2.4797512793    0.996  1.855  3.7671  2.601    4  0.000  0.455     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.417e-01 2.582e-01 1.927e-05 9.944e-06 5.652e-05 -1.000 1.304e-04 0.132 0.722 0.548 0.276 0.093 -0.055 -0.389 -0.431
0.00012351 -2.10000 9.70000 1.0340782404 2.4797795619    0.996  1.860  3.7659  2.592    4  0.000  0.455     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.417e-01 2.582e-01 1.927e-05 9.947e-06 5.652e-05 -1.000 1.304e-04 0.121 0.717 0.542 0.267 0.083 -0.066 -0.402 -0.444
